기준년월,지역코드,통합시군구코드,지원센터코드,이용자구분코드,이용자분류코드,행복e음대상자여부,이용금액,이용건수,이용자수
201701,부산,03000005,S50701,긴급지원대상자,재가장애인,Y,46575.05,3,1
201701,부산,03000005,S50701,긴급지원대상자,재가장애인,N,324978.14,23,7
201701,부산,03000005,S50701,긴급지원대상자,저소득가정,N,558526.92,36,12
201701,부산,03000005,S50701,긴급지원대상자,한부모가정,N,372250.48,24,8
201701,부산,03000005,S50701,긴급지원대상자,기타,N,37642.14,3,1
201701,부산,03000005,S50701,기초생활보장수급자,결식아동,N,390617.85,26,7
201701,부산,03000005,S50701,기초생활보장수급자,다문화가정,N,368310.99,27,8
201701,부산,03000005,S50701,기초생활보장수급자,독거어르신,Y,48046.4,4,1
201701,부산,03000005,S50701,기초생활보장수급자,독거어르신,N,4121588.85,285,89
201701,부산,03000005,S50701,기초생활보장수급자,소년소녀가장,N,183603.86,13,4
201701,부산,03000005,S50701,기초생활보장수급자,외국인노동자,N,44842.5,3,1
201701,부산,03000005,S50701,기초생활보장수급자,재가장애인,N,2250908.81,158,49
201701,부산,03000005,S50701,기초생활보장수급자,저소득가정,Y,45565.8,4,1
201701,부산,03000005,S50701,기초생활보장수급자,저소득가정,N,3223566.45,226,70
201701,부산,03000005,S50701,기초생활보장수급자,한부모가정,N,2128385.68,146,45
201701,부산,03000005,S50701,기초생활보장수급자,기타,N,145184.54,11,3
201701,부산,03000005,S50701,차상위계층,결식아동,N,144934.94,11,3
201701,부산,03000005,S50701,차상위계층,독거어르신,N,1414214.1,98,31
201701,부산,03000005,S50701,차상위계층,소년소녀가장,N,94494.75,6,2
201701,부산,03000005,S50701,차상위계층,재가장애인,N,1011154.15,68,22
201701,부산,03000005,S50701,차상위계층,저소득가정,N,556623.37,37,12
201701,부산,03000005,S50701,차상위계층,한부모가정,N,1625446.92,114,35
201701,부산,03000005,S50701,차상위계층,부부중심가구,N,44413.55,3,1
201701,부산,03000005,S50701,저소득층,소년소녀가장,N,598741.66,43,13
201701,부산,03000011,S51401,긴급지원대상자,한부모가정,N,303955.03,9,2
201701,부산,03000011,S51401,긴급지원대상자,저소득가정,N,170492.29,30,5
201701,부산,03000011,S51401,긴급지원대상자,재가장애인,N,56072.32,10,2
201701,부산,03000011,S51401,긴급지원대상자,독거어르신,N,384316.06,29,6
201701,부산,03000011,S51401,긴급지원대상자,결식아동,N,176754.89,24,5
201701,부산,03000011,S51401,저소득층,조손가정,N,50817.85,5,1
201701,부산,03000011,S51401,저소득층,기타,N,182414.53,11,2
201701,부산,03000011,S51401,차상위계층,한부모가정,N,520374.76,72,13
201701,부산,03000011,S51401,저소득층,결식아동,N,17691.16,5,1
201701,부산,03000011,S51401,저소득층,독거어르신,N,2117184.39,278,51
201701,부산,03000011,S51401,저소득층,재가장애인,N,214231.24,22,4
201701,부산,03000011,S51401,차상위계층,기타,N,556002.77,71,14
201701,부산,03000011,S51401,저소득층,저소득가정,N,552673.01,49,9
201701,부산,03000011,S51401,차상위계층,조손가정,N,42487.41,5,1
201701,부산,03000011,S51401,차상위계층,저소득가정,N,959010.85,129,25
201701,부산,03000011,S51401,차상위계층,재가장애인,N,1240233.49,133,27
201701,부산,03000011,S51401,차상위계층,독거어르신,N,2791083.13,358,69
201701,부산,03000011,S51401,차상위계층,결식아동,N,48086.29,5,1
201701,부산,03000011,S51401,기초생활보장수급자,기타,N,1091118.18,114,22
201701,부산,03000011,S51401,기초생활보장수급자,한부모가정,N,753286.88,66,13
201701,부산,03000011,S51401,기초생활보장수급자,조손가정,N,126673.64,12,3
201701,부산,03000011,S51401,기초생활보장수급자,저소득가정,N,2520494.52,237,44
201701,부산,03000011,S51401,기초생활보장수급자,재가장애인,N,979171.72,140,29
201701,부산,03000011,S51401,기초생활보장수급자,소년소녀가장,N,33436.35,11,2
201701,부산,03000011,S51401,기초생활보장수급자,독거어르신,N,3651047.52,479,97
201701,부산,03000011,S51401,기초생활보장수급자,다문화가정,N,122344.2,5,1
201701,부산,03000011,S51401,기초생활보장수급자,결식아동,N,57677.79,7,1
201701,부산,03000004,S51501,저소득층,재가장애인,N,241909.33,14,3
201701,부산,03000004,S51501,차상위계층,독거어르신,N,218639.33,2,1
201701,부산,03000004,S51501,차상위계층,한부모가정,N,248447.33,19,5
201701,부산,03000004,S51501,저소득층,독거어르신,N,178712.75,63,10
201701,부산,03000004,S51501,저소득층,저소득가정,N,89391.75,23,5
201701,부산,03000004,S51501,긴급지원대상자,결식아동,N,224159.33,4,2
201701,부산,03000004,S51501,긴급지원대상자,기타,N,286556,6,2
201701,부산,03000004,S51501,기초생활보장수급자,독거어르신,N,466068.66,18,5
201701,부산,03000004,S51501,기초생활보장수급자,저소득가정,N,73074,22,2
201701,부산,03000004,S51501,기초생활보장수급자,한부모가정,N,8096,5,1
201701,부산,03000004,S51501,차상위계층,결식아동,N,218639.33,2,1
201701,부산,03000015,S51601,차상위계층,저소득가정,N,148559.65,29,13
201701,부산,03000015,S51601,긴급지원대상자,재가장애인,N,55983.48,6,3
201701,부산,03000015,S51601,긴급지원대상자,저소득가정,N,114790.23,19,8
201701,부산,03000015,S51601,긴급지원대상자,한부모가정,N,62730,2,2
201701,부산,03000015,S51601,긴급지원대상자,기타,N,640046.31,32,19
201701,부산,03000015,S51601,기초생활보장수급자,다문화가정,N,50000,2,2
201701,부산,03000015,S51601,기초생활보장수급자,독거어르신,N,450579.67,64,24
201701,부산,03000015,S51601,저소득층,기타,N,158878.56,17,10
201701,부산,03000015,S51601,기초생활보장수급탈락자,독거어르신,N,48487.61,4,1
201701,부산,03000015,S51601,기초생활보장수급탈락자,재가장애인,N,94092.04,22,7
201701,부산,03000015,S51601,기초생활보장수급탈락자,저소득가정,N,39022.32,10,3
201701,부산,03000015,S51601,기초생활보장수급탈락자,기타,N,8500,3,1
201701,부산,03000015,S51601,기초생활보장수급자,한부모가정,N,392302.84,32,15
201701,부산,03000015,S51601,기초생활보장수급자,기타,N,199967.63,45,15
201701,부산,03000015,S51601,차상위계층,결식아동,N,14321.09,3,1
201701,부산,03000015,S51601,차상위계층,독거어르신,N,296263.93,45,17
201701,부산,03000015,S51601,차상위계층,재가장애인,N,1115864.93,145,56
201701,부산,03000015,S51601,차상위계층,조손가정,N,3100,1,1
201701,부산,03000015,S51601,차상위계층,한부모가정,N,435993.59,68,23
201701,부산,03000015,S51601,차상위계층,기타,N,83262.04,19,10
201701,부산,03000015,S51601,저소득층,독거어르신,N,489956.23,52,23
201701,부산,03000015,S51601,저소득층,재가장애인,N,314337.21,74,24
201701,부산,03000015,S51601,저소득층,저소득가정,N,284280.32,32,17
201701,부산,03000015,S51601,저소득층,조손가정,N,17200,1,1
201701,부산,03000015,S51601,저소득층,한부모가정,N,730019.12,47,29
201701,부산,03000015,S51601,기초생활보장수급자,저소득가정,N,1426906.9,102,39
201701,부산,03000015,S51601,기초생활보장수급자,재가장애인,N,514160.5,102,40
201701,부산,03000015,S51601,긴급지원대상자,결식아동,N,157467.4,24,8
201701,부산,03000015,S51601,긴급지원대상자,다문화가정,N,23052.9,7,2
201701,부산,03000015,S51601,긴급지원대상자,독거어르신,N,2800,1,1
201701,부산,03000014,S58201,긴급지원대상자,저소득가정,N,132222.66,16,4
201701,부산,03000014,S58201,기초생활보장수급자,독거어르신,Y,31563.95,3,1
201701,부산,03000014,S58201,기초생활보장수급자,독거어르신,N,1169064.49,110,34
201701,부산,03000014,S58201,기초생활보장수급자,소년소녀가장,N,33371.93,3,1
201701,부산,03000014,S58201,기초생활보장수급자,재가장애인,Y,33661.2,3,1
201701,부산,03000014,S58201,기초생활보장수급자,재가장애인,N,825079.64,60,21
201701,부산,03000014,S58201,기초생활보장수급자,저소득가정,N,1464940.16,125,42
201701,부산,03000014,S58201,기초생활보장수급자,조손가정,N,34746.12,3,1
201701,부산,03000014,S58201,기초생활보장수급자,한부모가정,N,603226.85,51,16
201701,부산,03000014,S58201,기초생활보장수급자,청장년1인가구,N,134977.92,8,3
201701,부산,03000014,S58201,차상위계층,결식아동,N,230794.72,17,5
201701,부산,03000014,S58201,차상위계층,독거어르신,N,1900880.76,176,54
201701,부산,03000014,S58201,차상위계층,재가장애인,N,631217.13,59,18
201701,부산,03000014,S58201,차상위계층,저소득가정,N,430687.26,41,12
201701,부산,03000014,S58201,차상위계층,한부모가정,N,754044.66,68,21
201701,부산,03000014,S58201,저소득층,결식아동,N,32587.28,3,1
201701,부산,03000014,S58201,저소득층,독거어르신,N,825308.07,67,23
201701,부산,03000014,S58201,저소득층,재가장애인,N,139476.53,12,4
201701,부산,03000014,S58201,저소득층,저소득가정,N,212274.72,23,7
201701,부산,03000014,S58201,저소득층,한부모가정,N,186863.19,20,6
201701,부산,03000014,S58201,긴급지원대상자,결식아동,N,145181.28,11,4
201701,부산,03000014,S58201,긴급지원대상자,독거어르신,N,212744.14,18,6
201701,부산,03000014,S58201,기초생활보장수급자,결식아동,N,184123.06,21,5
201701,부산,03000014,S58201,긴급지원대상자,한부모가정,N,167167.4,12,4
201701,부산,03000014,S58201,긴급지원대상자,재가장애인,N,62068.45,5,2
201701,부산,03000011,S59201,긴급지원대상자,결식아동,N,324017095.71,85,1
201702,부산,03000003,S02801,긴급지원대상자,저소득가정,N,14992.15,3,1
201702,부산,03000003,S02801,기초생활보장수급자,독거어르신,N,225521.46,226,67
201702,부산,03000003,S02801,기초생활보장수급자,결식아동,N,1536399.7,261,60
201702,부산,03000003,S02801,기초생활보장수급자,다문화가정,N,135542.45,40,6
201702,부산,03000003,S02801,긴급지원대상자,결식아동,N,48564.03,7,2
201702,부산,03000003,S02801,저소득층,기타,N,240230.45,46,10
201702,부산,03000003,S02801,저소득층,한부모가정,N,68914.16,9,5
201702,부산,03000003,S02801,저소득층,저소득가정,N,300003.19,52,30
201702,부산,03000003,S02801,저소득층,재가장애인,N,681698.73,85,17
201702,부산,03000003,S02801,저소득층,독거어르신,N,72516.87,14,2
201702,부산,03000003,S02801,저소득층,다문화가정,N,45052.11,7,3
201702,부산,03000003,S02801,저소득층,결식아동,N,287125.39,49,20
201702,부산,03000003,S02801,차상위계층,기타,N,7250.19,2,1
201702,부산,03000003,S02801,차상위계층,한부모가정,N,48088.2,10,2
201702,부산,03000003,S02801,차상위계층,저소득가정,N,61693.68,4,2
201702,부산,03000003,S02801,차상위계층,재가장애인,N,24044.1,5,1
201702,부산,03000003,S02801,차상위계층,독거어르신,N,1599.07,6,2
201702,부산,03000003,S02801,차상위계층,결식아동,N,74477.25,11,3
201702,부산,03000003,S02801,기초생활보장수급자,청장년1인가구,N,30846.84,2,1
201702,부산,03000003,S02801,기초생활보장수급자,기타,N,2693124.97,243,41
201702,부산,03000003,S02801,기초생활보장수급자,한부모가정,N,28586.08,2,1
201702,부산,03000003,S02801,기초생활보장수급자,저소득가정,N,272275.26,30,13
201702,부산,03000003,S02801,기초생활보장수급자,재가장애인,N,86581.93,27,12
201702,부산,03000004,S02901,긴급지원대상자,저소득가정,N,208.25,2,1
201702,부산,03000004,S02901,긴급지원대상자,독거어르신,N,1666,16,8
201702,부산,03000004,S02901,긴급지원대상자,결식아동,N,20666,17,8
201702,부산,03000004,S02901,긴급지원대상자,한부모가정,N,62567.2,5,1
201702,부산,03000004,S02901,저소득층,기타,N,8931983.39,329,139
201702,부산,03000004,S02901,저소득층,한부모가정,N,40707.25,28,13
201702,부산,03000004,S02901,저소득층,조손가정,N,1457.75,14,7
201702,부산,03000004,S02901,저소득층,저소득가정,N,214365.85,820,409
201702,부산,03000004,S02901,저소득층,재가장애인,N,3956.75,38,19
201702,부산,03000004,S02901,저소득층,독거어르신,N,8330,80,40
201702,부산,03000004,S02901,저소득층,다문화가정,N,38833,10,4
201702,부산,03000004,S02901,차상위계층,기타,N,1457.75,14,7
201702,부산,03000004,S02901,차상위계층,한부모가정,N,93422,22,11
201702,부산,03000004,S02901,차상위계층,조손가정,N,624.75,6,3
201702,부산,03000004,S02901,차상위계층,저소득가정,N,1874.25,18,9
201702,부산,03000004,S02901,차상위계층,재가장애인,N,1874.25,18,9
201702,부산,03000004,S02901,차상위계층,독거어르신,N,1457.75,14,7
201702,부산,03000004,S02901,기초생활보장수급자,기타,N,68245,202,100
201702,부산,03000004,S02901,기초생활보장수급자,한부모가정,N,3390587.29,445,114
201702,부산,03000004,S02901,기초생활보장수급자,조손가정,N,4165,40,20
201702,부산,03000004,S02901,기초생활보장수급자,저소득가정,N,84121.75,82,39
201702,부산,03000004,S02901,기초생활보장수급자,재가장애인,N,127324,227,112
201702,부산,03000004,S02901,기초생활보장수급자,소년소녀가장,N,416.5,4,2
201702,부산,03000004,S02901,기초생활보장수급자,독거어르신,N,382197.75,339,167
201702,부산,03000004,S02901,기초생활보장수급자,다문화가정,N,58249.5,15,6
201702,부산,03000004,S02901,기초생활보장수급자,결식아동,N,4165,40,20
201702,부산,03000007,S03201,긴급지원대상자,결식아동,N,79276.71,13,13
201702,부산,03000007,S03201,저소득층,독거어르신,N,471603.07,37,36
201702,부산,03000007,S03201,차상위계층,독거어르신,N,10500,1,1
201702,부산,03000007,S03201,기초생활보장수급자,기타,N,13533.36,1,1
201702,부산,03000007,S03201,기초생활보장수급자,독거어르신,N,113836.86,10,10
201702,부산,03000008,S03301,차상위계층,독거어르신,N,1385563.02,95,3
201702,부산,03000008,S03301,저소득층,기타,N,585806.58,140,9
201702,부산,03000008,S03301,저소득층,한부모가정,N,201386.95,19,1
201702,부산,03000008,S03301,저소득층,재가장애인,N,1468221.04,398,48
201702,부산,03000008,S03301,저소득층,독거어르신,N,4742191.52,672,46
201702,부산,03000008,S03301,차상위계층,기타,N,420396.88,99,20
201702,부산,03000008,S03301,차상위계층,재가장애인,N,178828.75,20,1
201702,부산,03000008,S03301,차상위계층,결식아동,N,238289.39,61,11
201702,부산,03000008,S03301,기초생활보장수급자,기타,N,1533856.18,391,17
201702,부산,03000008,S03301,기초생활보장수급자,한부모가정,N,491421.54,103,4
201702,부산,03000008,S03301,기초생활보장수급자,저소득가정,N,79858.04,22,1
201702,부산,03000008,S03301,기초생활보장수급자,재가장애인,N,1383750.12,406,31
201702,부산,03000008,S03301,기초생활보장수급자,독거어르신,N,620548.72,153,8
201702,부산,03000008,S03301,기초생활보장수급자,결식아동,N,90975.27,23,4
201702,부산,03000008,S03301,긴급지원대상자,기타,N,2082627.47,382,30
